,SERIAL_NUMBER,PROCESS_DT,DLVR_RQESTER_ID,DLVR_REQUST_STTUS_VALUE,DLVR_RCEPT_CMPNY_ID,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_CODE,DLVR_STORE_SIDO,DLVR_STORE_SIGUNGU,DLVR_STORE_DONG,DLVR_STORE_RI,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_RDNMADR_CODE,DLVR_DSTN_LEGALDONG_CODE,DLVR_DSTN_SIDO,DLVR_DSTN_SIGUNGU,DLVR_DSTN_DONG,DLVR_DSTN_RI,DLVR_DSTN_ADSTRD_CODE,DLVR_DSTN_RDNMADR_CODE,DLVR_MAN_ID,DLVR_AMOUNT,CALL_RLAY_FEE_AMOUNT,GOODS_AMOUNT,SETLE_KND_VALUE,SETLE_CARD_CN,DLVR_RCEPT_TIME,DLVR_CARALC_TIME,DLVR_COMPT_TIME,DLVR_CANCL_TIME
2073293,7023612,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0008385,3500,200,11300,2,,2020-03-12 18:08:32,2020-03-12 18:08:55,2020-03-12 18:16:21,
2074096,7024566,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163250.0,D0008385,3000,200,11000,2,,2020-03-12 18:01:56,2020-03-12 18:02:16,2020-03-12 18:10:46,
2075276,7025981,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163394.0,D0008385,3000,200,19900,2,,2020-03-12 18:15:58,2020-03-12 18:16:16,2020-03-12 18:34:58,
2077651,7028794,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163133.0,D0008385,3500,200,23400,2,,2020-03-12 18:37:21,2020-03-12 18:37:50,2020-03-12 18:44:08,
2077667,7028810,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116502000003.0,D0008385,3500,200,11100,2,,2020-03-12 18:54:16,2020-03-12 18:55:08,2020-03-12 19:03:08,
2079233,7030661,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163253.0,D0008385,3000,200,12300,2,,2020-03-12 19:05:09,2020-03-12 19:08:51,2020-03-12 19:17:40,
2080914,7032661,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163390.0,D0008385,3000,200,11400,2,,2020-03-12 19:37:51,2020-03-12 19:39:55,2020-03-12 19:48:26,
2082246,7034283,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163117.0,D0008385,3000,200,12000,2,,2020-03-12 19:47:03,2020-03-12 19:47:28,2020-03-12 19:55:54,
2083075,7035272,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163123.0,D0008385,3500,200,12900,2,,2020-03-12 20:23:42,2020-03-12 20:24:04,2020-03-12 20:35:58,
2083446,7035706,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163633.0,D0008385,3000,200,11300,2,,2020-03-12 20:17:25,2020-03-12 20:18:17,2020-03-12 20:32:06,
2083839,7036164,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163401.0,D0008385,3000,200,13800,2,,2020-03-12 20:26:11,2020-03-12 20:26:34,2020-03-12 20:35:56,
2087142,7040013,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163385.0,D0008385,3000,200,12800,2,,2020-03-12 22:04:58,2020-03-12 22:05:33,2020-03-12 22:14:42,
2087217,7040097,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163252.0,D0008385,3000,200,15700,2,,2020-03-12 21:29:44,2020-03-12 21:31:13,2020-03-12 21:48:06,
2087644,7040587,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163261.0,D0008385,3000,200,14000,2,,2020-03-12 22:00:52,2020-03-12 22:02:26,2020-03-12 22:14:40,
2088572,7041665,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163261.0,D0008385,3000,200,12800,2,,2020-03-12 22:22:20,2020-03-12 22:22:50,2020-03-12 22:30:51,
2089082,7042253,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116502121003.0,D0008385,3500,200,12500,2,,2020-03-12 22:16:54,2020-03-12 22:17:39,2020-03-12 22:30:52,
2089130,7042306,2020-03-12,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163630.0,D0008385,3000,200,11100,2,,2020-03-12 22:46:21,2020-03-12 22:46:40,2020-03-12 22:54:15,
2090633,7044064,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1162010300.0,서울특별시,관악구,남현동,,1162063000.0,116204160475.0,D0008385,4000,200,13300,2,,2020-03-13 10:36:23,2020-03-13 10:57:40,2020-03-13 11:18:49,
2090962,7044448,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163390.0,D0008385,3000,200,13900,2,,2020-03-13 10:35:12,2020-03-13 10:35:27,2020-03-13 10:57:49,
2091072,7044588,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163131.0,D0008385,3500,200,17500,2,,2020-03-13 10:16:22,2020-03-13 10:17:55,2020-03-13 10:33:27,
2091231,7044779,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116502000003.0,D0008385,3500,200,14900,2,,2020-03-13 10:42:21,2020-03-13 10:57:42,2020-03-13 11:18:47,
2091322,7044883,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163269.0,D0008385,3500,200,22300,2,,2020-03-13 10:24:53,2020-03-13 10:35:22,2020-03-13 10:57:45,
2091433,7045014,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165051000.0,116503121024.0,D0008385,4000,200,11700,2,,2020-03-13 10:16:20,2020-03-13 10:17:53,2020-03-13 10:33:28,
2091537,7045142,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1162010300.0,서울특별시,관악구,남현동,,1162063000.0,116204160289.0,D0008385,4000,200,16000,2,,2020-03-13 08:43:13,2020-03-13 08:43:41,2020-03-13 08:54:50,
2091669,7045291,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116503121011.0,D0008385,3000,200,11600,2,,2020-03-13 09:12:05,2020-03-13 09:12:32,2020-03-13 09:31:29,
2091849,7045511,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163131.0,D0008385,3500,200,13000,1,승인:하나카드,2020-03-13 11:14:31,2020-03-13 11:18:55,2020-03-13 11:36:24,
2092022,7045710,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116503121010.0,D0008385,3500,200,24400,2,,2020-03-13 11:40:32,2020-03-13 11:41:29,2020-03-13 11:58:01,
2092163,7045867,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163194.0,D0008385,3000,200,12400,2,,2020-03-13 11:10:22,2020-03-13 11:18:53,2020-03-13 11:36:23,
2092315,7046037,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116503121021.0,D0008385,3500,200,14700,2,,2020-03-13 11:20:52,2020-03-13 11:21:08,2020-03-13 11:36:25,
2092823,7046637,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116502000003.0,D0008385,3500,200,11400,2,,2020-03-13 11:44:28,2020-03-13 11:44:49,2020-03-13 11:57:58,
2093501,7047452,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163191.0,D0008385,3000,200,13000,2,,2020-03-13 11:45:09,2020-03-13 11:45:31,2020-03-13 11:57:59,
2093690,7047670,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163068.0,D0008385,3000,200,11000,2,,2020-03-13 12:15:34,2020-03-13 12:18:14,2020-03-13 12:27:07,
2094591,7048753,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121021.0,D0008385,3000,200,17200,2,,2020-03-13 12:07:38,2020-03-13 12:08:18,2020-03-13 12:18:05,
2095772,7050152,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163260.0,D0008385,3000,200,11100,2,,2020-03-13 12:54:02,2020-03-13 12:54:19,2020-03-13 13:06:37,
2096091,7050531,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116502121002.0,D0008385,3000,200,16800,2,,2020-03-13 13:05:44,2020-03-13 13:06:24,2020-03-13 13:22:16,
2096587,7051123,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121021.0,D0008385,3500,200,12300,2,,2020-03-13 13:15:35,2020-03-13 13:15:50,2020-03-13 13:22:15,
2096804,7051372,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165061000.0,116504163572.0,D0008385,3000,200,12000,2,,2020-03-13 12:47:24,2020-03-13 12:47:44,2020-03-13 13:06:35,
2096926,7051521,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163068.0,D0008385,3000,200,12400,2,,2020-03-13 14:22:31,2020-03-13 14:22:52,2020-03-13 14:32:04,
2098372,7053253,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163257.0,D0008385,3000,200,25500,2,,2020-03-13 14:30:15,2020-03-13 14:35:17,2020-03-13 14:47:23,
2098424,7053317,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163252.0,D0008385,3000,200,11000,2,,2020-03-13 14:17:00,2020-03-13 14:17:52,2020-03-13 14:32:00,
2098623,7053556,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163399.0,D0008385,3000,200,11900,2,,2020-03-13 15:22:19,2020-03-13 15:29:17,2020-03-13 15:44:20,
2098875,7053847,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163403.0,D0008385,3000,200,11500,2,,2020-03-13 14:50:03,2020-03-13 14:50:29,2020-03-13 14:57:35,
2099064,7054077,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163135.0,D0008385,4000,200,13200,1,승인:신한카드,2020-03-13 15:43:46,2020-03-13 15:44:33,2020-03-13 15:54:07,
2099883,7055034,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163414.0,D0008385,4000,200,12800,2,,2020-03-13 15:37:40,2020-03-13 15:37:57,2020-03-13 15:54:08,
2100185,7055391,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163243.0,D0008385,3500,200,16800,2,,2020-03-13 16:29:39,2020-03-13 16:29:54,2020-03-13 16:36:45,
2100439,7055710,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163316.0,D0008385,3500,200,23500,1,승인:삼성카드사,2020-03-13 16:51:07,2020-03-13 16:55:47,2020-03-13 17:14:28,
2100619,7055926,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121010.0,D0008385,3000,200,38500,2,,2020-03-13 16:39:58,2020-03-13 16:40:16,2020-03-13 16:55:15,
2100813,7056153,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163248.0,D0008385,3500,200,11000,2,,2020-03-13 16:52:14,2020-03-13 16:55:49,2020-03-13 17:14:27,
2100898,7056262,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163257.0,D0008385,3000,200,13200,2,,2020-03-13 16:23:31,2020-03-13 16:26:35,2020-03-13 16:36:47,
2101046,7056427,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116503121010.0,D0008385,3500,200,11700,2,,2020-03-13 16:50:41,2020-03-13 16:55:44,2020-03-13 17:14:31,
2101162,7056561,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163632.0,D0008385,3000,200,13300,2,,2020-03-13 16:39:17,2020-03-13 16:40:04,2020-03-13 16:55:16,
2102085,7057640,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163396.0,D0008385,3000,200,13200,2,,2020-03-13 17:43:56,2020-03-13 17:44:21,2020-03-13 17:57:49,
2104504,7060541,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163619.0,D0008385,3000,200,11000,2,,2020-03-13 17:55:45,2020-03-13 17:59:22,2020-03-13 18:11:09,
2105883,7062173,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163254.0,D0008385,3000,200,12500,2,,2020-03-13 18:24:54,2020-03-13 18:25:38,2020-03-13 18:42:13,
2106071,7062411,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163360.0,D0008385,4000,200,12000,2,,2020-03-13 18:21:16,2020-03-13 18:25:36,2020-03-13 18:42:10,
2108773,7065604,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116503121010.0,D0008385,3000,200,11000,2,,2020-03-13 19:01:12,2020-03-13 19:02:48,2020-03-13 19:10:56,
2111459,7068807,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163400.0,D0008385,3000,200,11700,2,,2020-03-13 19:32:25,2020-03-13 19:33:40,2020-03-13 19:38:26,
2111748,7069136,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116503121010.0,D0008385,3000,200,11900,2,,2020-03-13 19:23:40,2020-03-13 19:24:32,2020-03-13 19:38:25,
2114865,7072809,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163267.0,D0008385,3500,200,11200,2,,2020-03-13 20:14:48,2020-03-13 20:16:48,2020-03-13 20:30:28,
2116812,7075093,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163052.0,D0008385,3000,200,11900,2,,2020-03-13 20:39:14,2020-03-13 20:41:57,2020-03-13 20:52:28,
2118938,7077609,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163261.0,D0008385,3000,200,13400,2,,2020-03-13 21:41:00,2020-03-13 21:42:16,2020-03-13 21:49:39,
2121074,7080087,2020-03-13,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163235.0,D0008385,4000,200,12400,2,,2020-03-13 21:43:07,2020-03-13 21:43:34,2020-03-13 21:49:38,
