,기준월,대분류,중분류,나이,성별,시도명,시군구명,성장지수
91457,202001,식품,빙과류,30,F,서울,구로구,70.1799195762746
91458,202001,식품,빙과류,30,F,서울,금천구,133.04578435166974
91462,202001,식품,빙과류,30,M,서울,관악구,46.29514063597443
91465,202001,식품,빙과류,30,M,서울,양천구,70.62754556348817
91469,202001,식품,빙과류,30,all,서울,관악구,36.79393889411057
91470,202001,식품,빙과류,30,all,서울,구로구,74.34988111634776
91471,202001,식품,빙과류,30,all,서울,금천구,127.75750646968193
91477,202001,식품,빵류,30,F,서울,강서구,103.2041316746199
91478,202001,식품,빵류,30,F,서울,구로구,92.81204520591322
91479,202001,식품,빵류,30,F,서울,금천구,132.76038241938343
91485,202001,식품,빵류,30,M,서울,구로구,106.0699339673439
91486,202001,식품,빵류,30,M,서울,금천구,142.1737101826214
91491,202001,식품,빵류,30,M,서울,영등포구,99.10403289446616
91492,202001,식품,빵류,30,all,서울,강서구,105.64948130925406
91493,202001,식품,빵류,30,all,서울,관악구,66.45507058206586
91494,202001,식품,빵류,30,all,서울,금천구,135.72905962876777
91499,202001,식품,신선식품,30,M,서울,구로구,127.54430380003882
91509,202001,식품,신선식품,30,all,서울,영등포구,106.31390740325413
91511,202001,식품,유제품류,30,F,서울,동작구,36.7640405602746
91513,202001,식품,유제품류,30,F,서울,영등포구,86.92062492567831
91516,202001,식품,유제품류,30,M,서울,금천구,137.64992220509544
91519,202001,식품,유제품류,30,M,서울,양천구,81.83101354885825
91522,202001,식품,유제품류,30,all,서울,관악구,62.04313220357218
91524,202001,식품,유제품류,30,all,서울,구로구,86.08696028512354
91525,202001,식품,유제품류,30,all,서울,금천구,145.77303809480884
91531,202001,식품,음료,30,F,서울,동작구,58.937881167550046
91541,202001,식품,음료,30,M,서울,양천구,115.90136030275707
91543,202001,식품,음료,30,all,서울,강서구,91.6836394898266
91544,202001,식품,음료,30,all,서울,동작구,74.18222571154446
91546,202001,식품,음료,30,all,서울,영등포구,163.98730722313385
91547,202001,식품,제과류,30,F,서울,강서구,85.30646355165808
91548,202001,식품,제과류,30,F,서울,관악구,47.2963634719831
91549,202001,식품,제과류,30,F,서울,구로구,78.37928631817456
91552,202001,식품,제과류,30,M,서울,강서구,99.70259789940113
91554,202001,식품,제과류,30,M,서울,구로구,86.5877777500168
91556,202001,식품,제과류,30,M,서울,동작구,72.57721988500703
91560,202001,식품,제과류,30,all,서울,강서구,89.25115983463832
91568,202001,식품,주류,30,F,서울,강서구,92.49509420411543
91570,202001,식품,주류,30,F,서울,동작구,62.112591451330424
91573,202001,식품,주류,30,F,서울,양천구,91.79489601691064
91578,202001,식품,주류,30,M,서울,금천구,155.60253194961962
91583,202001,식품,주류,30,all,서울,강서구,95.09032550587544
91585,202001,식품,주류,30,all,서울,금천구,134.59248824596972
91588,202001,식품,주류,30,all,서울,양천구,96.905911807678
91592,202001,일용품,생활용품,30,F,서울,영등포구,80.61739315131865
91595,202001,일용품,생활용품,30,M,서울,관악구,43.79925102575965
91597,202001,일용품,생활용품,30,M,서울,구로구,75.01928971655495
91598,202001,일용품,생활용품,30,M,서울,금천구,101.6280897712328
91599,202001,일용품,생활용품,30,M,서울,동작구,69.19359966395791
91602,202001,일용품,생활용품,30,all,서울,양천구,65.49920389016036
91604,202001,일용품,애완동물용품,30,F,서울,구로구,89.51791298560684
91608,202001,일용품,애완동물용품,30,F,서울,양천구,27.26036809098484
91612,202001,일용품,애완동물용품,30,M,서울,구로구,108.74664068602584
91613,202001,일용품,애완동물용품,30,M,서울,금천구,199.08329628322483
91616,202001,일용품,애완동물용품,30,M,서울,영등포구,39.793431409146855
91620,202001,일용품,애완동물용품,30,all,서울,동작구,30.88420626811952
91623,202001,일용품,애완동물용품,30,all,서울,양천구,20.48893039608856
91624,202001,일용품,애완동물용품,30,all,서울,영등포구,49.764796332880685
91630,202001,화장품,바디/헤어용품,30,F,서울,구로구,89.53672042654694
91631,202001,화장품,바디/헤어용품,30,F,서울,금천구,120.5957450671896
91640,202001,화장품,바디/헤어용품,30,M,서울,강서구,0.0
91641,202001,화장품,바디/헤어용품,30,M,서울,구로구,209.8054416384872
91644,202001,화장품,바디/헤어용품,30,M,서울,영등포구,109.77703368057728
91646,202001,화장품,바디/헤어용품,30,all,서울,구로구,128.7872882145253
91648,202001,화장품,바디/헤어용품,30,all,서울,양천구,91.75256346507908
91653,202001,화장품,뷰티소품,30,F,서울,영등포구,76.54305066082027
91659,202001,화장품,뷰티소품,30,all,서울,강서구,37.546862338942006
91660,202001,화장품,뷰티소품,30,all,서울,구로구,97.66099293716536
91661,202001,화장품,뷰티소품,30,all,서울,동작구,15.40805670164866
91663,202001,화장품,뷰티소품,30,all,서울,영등포구,65.9457354142977
91667,202001,화장품,화장품,30,F,서울,강서구,51.753933984366704
91669,202001,화장품,화장품,30,F,서울,구로구,92.59432865303336
91670,202001,화장품,화장품,30,F,서울,금천구,125.86450259890928
91674,202001,화장품,화장품,30,M,서울,관악구,70.35795805954896
91679,202001,화장품,화장품,30,all,서울,금천구,102.7135937813847
91684,202001,건강/의료용품,건강관리용품,30,F,서울,강서구,66.73204356358181
91690,202001,건강/의료용품,건강관리용품,30,F,서울,영등포구,114.3959725423572
91694,202001,건강/의료용품,건강관리용품,30,M,서울,동작구,111.62037505602707
91697,202001,건강/의료용품,건강관리용품,30,M,서울,영등포구,159.11835311789753
91702,202001,건강/의료용품,건강관리용품,30,all,서울,영등포구,134.09951424522598
91704,202001,식품,가공식품,30,F,서울,구로구,122.77595955886473
91705,202001,식품,가공식품,30,F,서울,양천구,88.66515963407076
91706,202001,식품,가공식품,30,F,서울,영등포구,104.35971536232893
91709,202001,식품,가공식품,30,M,서울,관악구,77.03994088279859
91714,202001,식품,가공식품,30,M,서울,영등포구,104.22626861784347
91716,202001,식품,가공식품,30,all,서울,관악구,65.77549675600433
91719,202001,식품,가공식품,30,all,서울,양천구,95.9554085328053
91721,202001,식품,기호식품,30,F,서울,금천구,133.90973236964624
91726,202001,식품,기호식품,30,M,서울,강서구,148.21498678507245
91727,202001,식품,기호식품,30,M,서울,구로구,228.3318780539351
91736,202001,식품,기호식품,30,all,서울,관악구,62.72239728665897
91741,202001,식품,담배,30,F,서울,관악구,152.08047726649585
91742,202001,식품,담배,30,F,서울,구로구,151.72043556800128
91746,202001,식품,담배,30,F,서울,양천구,128.48350005015183
91749,202001,식품,담배,30,M,서울,관악구,159.8027060047966
91753,202001,식품,담배,30,all,서울,구로구,180.9526975708181
91758,202001,식품,담배,30,all,서울,양천구,142.22099346840548
91761,202001,식품,빙과류,30,F,서울,동작구,63.29201158489622
91764,202001,식품,빙과류,30,F,서울,양천구,86.01756501746038
91768,202001,식품,빙과류,30,M,서울,동작구,62.97936813163541
91770,202001,식품,빙과류,30,M,서울,영등포구,85.69770710677044
91778,202001,식품,빙과류,30,all,서울,영등포구,85.67583426013276
91781,202001,식품,빵류,30,F,서울,동작구,45.013953662389966
91782,202001,식품,빵류,30,F,서울,영등포구,106.51393005335932
91796,202001,식품,빵류,30,all,서울,구로구,96.41434914278584
91802,202001,식품,신선식품,30,F,서울,관악구,55.735131250886546
91805,202001,식품,신선식품,30,F,서울,양천구,79.38023139777333
91806,202001,식품,신선식품,30,F,서울,영등포구,101.3506212585992
91811,202001,식품,신선식품,30,M,서울,영등포구,118.40708561214205
91813,202001,식품,신선식품,30,all,서울,관악구,68.92353329904037
91815,202001,식품,신선식품,30,all,서울,구로구,118.1233183085292
91821,202001,식품,유제품류,30,F,서울,강서구,80.68373885847849
91822,202001,식품,유제품류,30,F,서울,관악구,60.93112689904619
91828,202001,식품,유제품류,30,F,서울,양천구,74.17785492995469
91831,202001,식품,유제품류,30,M,서울,구로구,101.12282739433316
91833,202001,식품,유제품류,30,M,서울,동작구,59.8771463940511
91839,202001,식품,유제품류,30,all,서울,영등포구,88.42200540571231
91841,202001,식품,음료,30,F,서울,구로구,87.23761254458151
91842,202001,식품,음료,30,F,서울,금천구,127.84511976280649
91844,202001,식품,음료,30,F,서울,양천구,85.04028440294101
91848,202001,식품,음료,30,M,서울,구로구,117.81677214163281
91850,202001,식품,음료,30,M,서울,동작구,88.51195923777618
91853,202001,식품,음료,30,M,서울,영등포구,77.88035982885901
91857,202001,식품,음료,30,all,서울,관악구,64.38532708747343
91868,202001,식품,제과류,30,F,서울,양천구,98.05494770168306
91870,202001,식품,제과류,30,M,서울,관악구,51.947065673047504
91878,202001,식품,제과류,30,all,서울,관악구,48.715643467721215
91879,202001,식품,제과류,30,all,서울,구로구,80.70677526721819
91880,202001,식품,제과류,30,all,서울,금천구,145.85852183811247
91881,202001,식품,제과류,30,all,서울,동작구,56.73347233235744
91884,202001,식품,주류,30,F,서울,관악구,76.13815400160952
91887,202001,식품,주류,30,M,서울,영등포구,113.08277257422392
91891,202001,식품,주류,30,all,서울,영등포구,95.19512650052755
91896,202001,일용품,생활용품,30,F,서울,관악구,46.58986599646511
91903,202001,일용품,생활용품,30,M,서울,강서구,87.34106973430409
91906,202001,일용품,생활용품,30,M,서울,영등포구,66.35741291304248
91909,202001,일용품,생활용품,30,all,서울,동작구,55.65334634134475
91912,202001,일용품,애완동물용품,30,F,서울,관악구,15.368126514892587
91915,202001,일용품,애완동물용품,30,F,서울,동작구,29.956862118549285
91918,202001,일용품,애완동물용품,30,F,서울,영등포구,54.16604081541296
91924,202001,일용품,애완동물용품,30,all,서울,강서구,112.97684141899805
91925,202001,일용품,애완동물용품,30,all,서울,관악구,25.902651483965315
91936,202001,화장품,바디/헤어용품,30,F,서울,양천구,80.71069182389937
91937,202001,화장품,바디/헤어용품,30,F,서울,영등포구,107.99530522310222
91944,202001,화장품,바디/헤어용품,30,all,서울,강서구,0.0
91945,202001,화장품,바디/헤어용품,30,all,서울,금천구,117.3444671826029
91954,202001,화장품,뷰티소품,30,F,서울,금천구,86.85464629141858
91965,202001,화장품,뷰티소품,30,M,서울,영등포구,50.23878038514863
91968,202001,화장품,화장품,30,F,서울,관악구,89.04432393914814
91970,202001,화장품,화장품,30,F,서울,양천구,42.70700601449572
91972,202001,화장품,화장품,30,M,서울,구로구,112.10211795692638
91973,202001,화장품,화장품,30,M,서울,양천구,146.57094067314225
91980,202001,화장품,화장품,30,all,서울,영등포구,63.65544837716779
91982,202001,건강/의료용품,건강관리용품,30,F,서울,구로구,42.84867860041368
91993,202001,건강/의료용품,건강관리용품,30,all,서울,구로구,55.24691756295528
91995,202001,건강/의료용품,건강관리용품,30,all,서울,동작구,100.19729709710657
92003,202001,식품,가공식품,30,F,서울,금천구,152.345471361274
92014,202001,식품,가공식품,30,all,서울,금천구,182.3051294064396
92021,202001,식품,기호식품,30,F,서울,구로구,100.95747983643827
92025,202001,식품,기호식품,30,F,서울,영등포구,87.22935053314463
92029,202001,식품,기호식품,30,M,서울,양천구,127.83374719118916
92034,202001,식품,기호식품,30,all,서울,강서구,120.22068371740788
92036,202001,식품,기호식품,30,all,서울,구로구,133.40915538804433
92038,202001,식품,기호식품,30,all,서울,영등포구,91.03915236078652
92041,202001,식품,담배,30,F,서울,강서구,121.05151929073992
92047,202001,식품,담배,30,M,서울,금천구,126.0979233360954
92050,202001,식품,담배,30,M,서울,양천구,149.44207983434947
92051,202001,식품,담배,30,M,서울,영등포구,145.2438850918845
92055,202001,식품,담배,30,all,서울,강서구,140.344264176196
92056,202001,식품,담배,30,all,서울,관악구,157.30308882081292
92059,202001,식품,담배,30,all,서울,영등포구,154.94299830745373
92064,202001,식품,빙과류,30,F,서울,강서구,59.07889333823208
92072,202001,식품,빙과류,30,M,서울,구로구,82.8595816706972
92079,202001,식품,빙과류,30,all,서울,강서구,61.50075064277088
92080,202001,식품,빙과류,30,all,서울,양천구,81.45229652844998
92086,202001,식품,빵류,30,F,서울,관악구,69.68222247760886
92090,202001,식품,빵류,30,F,서울,양천구,90.3813934443928
92092,202001,식품,빵류,30,M,서울,관악구,61.96369721508575
92094,202001,식품,빵류,30,M,서울,동작구,62.83314990493946
92101,202001,식품,빵류,30,all,서울,동작구,54.5088881218021
92102,202001,식품,빵류,30,all,서울,영등포구,104.04551337774723
92104,202001,식품,신선식품,30,F,서울,금천구,158.1798795923373
92112,202001,식품,신선식품,30,M,서울,강서구,135.78779557917647
92113,202001,식품,신선식품,30,M,서울,관악구,107.945411624123
92114,202001,식품,신선식품,30,M,서울,금천구,204.16104304514423
92116,202001,식품,신선식품,30,M,서울,동작구,2.2324139946093773
