,기간,업종대분류,업종소분류,연령,성별,시도,시군구,소비지수
116515,202004,식품,음료,50,M,서울,강동구,100.54030542267729
116524,202004,식품,음료,50,all,서울,강남구,67.03585826645549
116531,202004,식품,제과류,50,F,서울,강동구,76.72215416408686
116544,202004,식품,제과류,50,all,서울,강동구,19.891904402749105
116551,202004,식품,주류,50,F,서울,강남구,113.5020805023877
116555,202004,식품,주류,50,F,서울,송파구,93.7041186807542
116566,202004,식품,주류,50,all,서울,강동구,74.96701931267674
116571,202004,식품,주류,50,all,서울,서초구,110.11759124264928
116573,202004,일용품,생활용품,50,F,서울,강동구,74.72816768588902
116594,202004,일용품,애완동물용품,50,M,서울,서초구,92.94926438958595
116599,202004,일용품,애완동물용품,50,all,서울,서초구,74.31217357427104
116601,202004,화장품,바디/헤어용품,50,F,서울,강동구,98.55174670661265
116608,202004,화장품,바디/헤어용품,50,F,서울,서초구,64.04221349264701
116620,202004,화장품,바디/헤어용품,50,all,서울,강동구,94.67561518525466
116634,202004,화장품,뷰티소품,50,M,서울,서초구,67.06608910583867
116688,202004,식품,가공식품,50,F,서울,송파구,94.90513422088202
116690,202004,식품,가공식품,50,M,서울,강남구,75.00780216334574
116691,202004,식품,가공식품,50,M,서울,강동구,50.74944078187471
116695,202004,식품,가공식품,50,M,서울,송파구,89.40812217669615
116703,202004,식품,가공식품,50,all,서울,서초구,89.79777921199137
116708,202004,식품,기호식품,50,M,서울,강남구,65.27028323712322
116716,202004,식품,기호식품,50,all,서울,강동구,79.85563027632348
116722,202004,식품,기호식품,50,all,서울,송파구,104.23712459603823
116744,202004,식품,빙과류,50,F,서울,강남구,83.13569312053792
116751,202004,식품,빙과류,50,M,서울,서초구,90.24235901263668
116754,202004,식품,빙과류,50,all,서울,강동구,65.7749883940381
116763,202004,식품,빵류,50,F,서울,서초구,60.77419353247494
116776,202004,식품,빵류,50,all,서울,강남구,80.07582079845649
116782,202004,식품,빵류,50,all,서울,서초구,60.45759186046352
116797,202004,식품,신선식품,50,M,서울,서초구,91.01088821220124
116799,202004,식품,신선식품,50,all,서울,강동구,98.4818017180572
116805,202004,식품,유제품류,50,F,서울,강남구,91.54904668021177
116806,202004,식품,유제품류,50,F,서울,강동구,89.18323096059689
116808,202004,식품,유제품류,50,F,서울,서초구,100.5054967153885
116815,202004,식품,유제품류,50,M,서울,강동구,114.44078325596284
116817,202004,식품,유제품류,50,M,서울,서초구,105.9263197865182
116820,202004,식품,유제품류,50,all,서울,강남구,90.62357222648257
116825,202004,식품,유제품류,50,all,서울,송파구,94.95271827773846
116826,202004,식품,음료,50,F,서울,강동구,65.93977045224132
116832,202004,식품,음료,50,M,서울,강남구,63.832277389557326
116836,202004,식품,음료,50,M,서울,서초구,84.63828436370497
116841,202004,식품,음료,50,all,서울,강동구,76.78088955824657
116845,202004,식품,음료,50,all,서울,서초구,79.83964380317603
116851,202004,식품,제과류,50,F,서울,서초구,88.3873688620637
116858,202004,식품,제과류,50,M,서울,송파구,99.92447330127285
116865,202004,식품,제과류,50,all,서울,서초구,85.14671566650134
116873,202004,식품,주류,50,M,서울,강남구,111.04783072633663
116874,202004,식품,주류,50,M,서울,강동구,96.8238184235282
116877,202004,식품,주류,50,M,서울,송파구,94.54444272907705
116891,202004,일용품,생활용품,50,F,서울,서초구,68.85173922043089
116895,202004,일용품,생활용품,50,M,서울,강남구,55.61844515129563
116901,202004,일용품,생활용품,50,all,서울,강동구,72.94582335740304
116905,202004,일용품,생활용품,50,all,서울,서초구,69.3984209075756
116910,202004,일용품,애완동물용품,50,F,서울,강동구,49.852909825180156
116917,202004,일용품,애완동물용품,50,F,서울,송파구,47.174637486323796
116920,202004,일용품,애완동물용품,50,M,서울,강동구,4.5754890231174565
116932,202004,화장품,바디/헤어용품,50,F,서울,강남구,53.48077641946699
116936,202004,화장품,바디/헤어용품,50,M,서울,강남구,26.10098946252101
116937,202004,화장품,바디/헤어용품,50,M,서울,강동구,84.66568144732253
116947,202004,화장품,바디/헤어용품,50,all,서울,서초구,59.30435790605421
116956,202004,화장품,뷰티소품,50,F,서울,송파구,28.558483195464586
116963,202004,화장품,뷰티소품,50,M,서울,송파구,33.05468666812892
116965,202004,화장품,뷰티소품,50,all,서울,강남구,61.308622371566436
116969,202004,화장품,화장품,50,F,서울,강동구,68.7045828666957
116978,202004,화장품,화장품,50,M,서울,강남구,49.3753641541951
116985,202004,화장품,화장품,50,all,서울,강남구,42.60498706721933
116992,202004,화장품,화장품,50,all,서울,송파구,55.11922661030178
117003,202004,건강/의료용품,건강관리용품,50,M,서울,강동구,151.7917738608066
117008,202004,건강/의료용품,건강관리용품,50,all,서울,송파구,51.20625096544371
117014,202004,식품,가공식품,50,F,서울,강남구,82.12023722062493
117015,202004,식품,가공식품,50,F,서울,강동구,73.89190019715399
117021,202004,식품,가공식품,50,M,서울,서초구,93.4752045396781
117028,202004,식품,가공식품,50,all,서울,송파구,93.58527527224753
117043,202004,식품,기호식품,50,M,서울,서초구,65.77748117317597
117047,202004,식품,기호식품,50,all,서울,강남구,67.93317047035163
117052,202004,식품,기호식품,50,all,서울,서초구,68.17018843709425
117057,202004,식품,담배,50,M,서울,강남구,155.95957133640076
117063,202004,식품,담배,50,M,서울,서초구,163.06488147300902
117067,202004,식품,담배,50,all,서울,강동구,202.90231403274763
117072,202004,식품,담배,50,all,서울,서초구,153.18025756884492
117080,202004,식품,빙과류,50,M,서울,강동구,107.98334118186236
117091,202004,식품,빙과류,50,all,서울,서초구,82.15475581752091
117093,202004,식품,빙과류,50,all,서울,송파구,88.39332234257868
117098,202004,식품,빵류,50,F,서울,강남구,82.00414556829794
117104,202004,식품,빵류,50,M,서울,강남구,75.4494836315011
117110,202004,식품,빵류,50,M,서울,송파구,70.03927842406303
117112,202004,식품,빵류,50,all,서울,강동구,85.73441001743089
117120,202004,식품,신선식품,50,F,서울,서초구,90.63472072154876
117123,202004,식품,신선식품,50,M,서울,강남구,86.66879638959118
117138,202004,식품,신선식품,50,all,서울,송파구,85.61135584845373
117148,202004,식품,유제품류,50,M,서울,송파구,96.5091909995082
117164,202004,식품,음료,50,all,서울,송파구,80.98185417575016
117173,202004,식품,제과류,50,F,서울,송파구,80.97643841269445
117176,202004,식품,제과류,50,M,서울,강동구,6.939592566850232
117179,202004,식품,제과류,50,M,서울,서초구,78.67999864188727
117181,202004,식품,제과류,50,all,서울,강남구,101.61304255053993
117184,202004,식품,제과류,50,all,서울,송파구,86.60678062481216
117187,202004,식품,주류,50,F,서울,강동구,66.3897467353864
117190,202004,식품,주류,50,F,서울,서초구,109.63164090273004
117196,202004,식품,주류,50,M,서울,서초구,111.061838728258
117199,202004,식품,주류,50,all,서울,강남구,112.66484479420872
117218,202004,일용품,애완동물용품,50,F,서울,강남구,66.3267207184625
117223,202004,일용품,애완동물용품,50,M,서울,강남구,73.33271849601249
117229,202004,일용품,애완동물용품,50,M,서울,송파구,43.243221072603546
117233,202004,일용품,애완동물용품,50,all,서울,송파구,46.496955401661815
117237,202004,화장품,바디/헤어용품,50,F,서울,송파구,73.87744697803996
117244,202004,화장품,바디/헤어용품,50,M,서울,송파구,49.49732690081895
117255,202004,화장품,뷰티소품,50,F,서울,강남구,66.14684610102489
117260,202004,화장품,뷰티소품,50,M,서울,강남구,46.91452780943981
117268,202004,화장품,뷰티소품,50,all,서울,송파구,29.421071770278047
117271,202004,화장품,화장품,50,F,서울,강남구,40.17640050749027
117278,202004,화장품,화장품,50,F,서울,송파구,54.6452416585305
117280,202004,화장품,화장품,50,M,서울,강동구,61.47479811211018
117283,202004,화장품,화장품,50,M,서울,서초구,37.74757591293428
117284,202004,화장품,화장품,50,M,서울,송파구,56.43910182469062
117290,202004,화장품,화장품,50,all,서울,서초구,32.10267286368535
117297,202004,건강/의료용품,건강관리용품,50,F,서울,송파구,61.153969052795716
117305,202004,건강/의료용품,건강관리용품,50,M,서울,서초구,55.93043951115772
117307,202004,건강/의료용품,건강관리용품,50,M,서울,송파구,31.81473916579753
117312,202004,건강/의료용품,건강관리용품,50,all,서울,강남구,79.51167577703801
117313,202004,건강/의료용품,건강관리용품,50,all,서울,강동구,74.76096348616647
117334,202004,식품,기호식품,50,F,서울,강동구,62.53590457998822
117336,202004,식품,기호식품,50,F,서울,서초구,69.04272130067679
117344,202004,식품,기호식품,50,M,서울,송파구,183.45131507678798
117353,202004,식품,담배,50,F,서울,서초구,144.87657013163715
117354,202004,식품,담배,50,F,서울,송파구,113.06511028960108
117357,202004,식품,담배,50,M,서울,강동구,214.0133290222327
117366,202004,식품,빙과류,50,F,서울,강동구,51.26671917726786
117370,202004,식품,빙과류,50,F,서울,서초구,78.68619425115877
117371,202004,식품,빙과류,50,F,서울,송파구,89.62069590993136
117379,202004,식품,빙과류,50,M,서울,송파구,85.54994399212957
117400,202004,식품,빵류,50,all,서울,송파구,67.61886423937136
117409,202004,식품,신선식품,50,M,서울,강동구,103.75921632028371
117415,202004,식품,신선식품,50,all,서울,강남구,89.40720777938613
117424,202004,식품,유제품류,50,F,서울,송파구,94.4449046064531
117435,202004,식품,유제품류,50,all,서울,강동구,94.86652881264835
117440,202004,식품,유제품류,50,all,서울,서초구,101.8239619506196
117448,202004,식품,음료,50,F,서울,서초구,77.77655606727662
117449,202004,식품,음료,50,F,서울,송파구,81.58469625257048
117453,202004,식품,음료,50,M,서울,송파구,79.54257386892138
117464,202004,식품,제과류,50,F,서울,강남구,87.68466831380924
117470,202004,식품,제과류,50,M,서울,강남구,132.3009721506227
117498,202004,식품,주류,50,all,서울,송파구,93.99095686432385
117501,202004,일용품,생활용품,50,F,서울,강남구,57.09145666758746
117505,202004,일용품,생활용품,50,F,서울,송파구,67.71880427224322
117507,202004,일용품,생활용품,50,M,서울,강동구,67.15309824408651
117511,202004,일용품,생활용품,50,M,서울,서초구,71.19850522684015
117512,202004,일용품,생활용품,50,M,서울,송파구,70.47025544416309
117517,202004,일용품,생활용품,50,all,서울,강남구,56.72921077588099
117523,202004,일용품,생활용품,50,all,서울,송파구,68.37987524660872
117529,202004,일용품,애완동물용품,50,F,서울,서초구,69.36078627762474
117539,202004,일용품,애완동물용품,50,all,서울,강남구,67.88086249469632
117540,202004,일용품,애완동물용품,50,all,서울,강동구,40.02650218161571
117559,202004,화장품,바디/헤어용품,50,M,서울,서초구,48.46415176256932
117563,202004,화장품,바디/헤어용품,50,all,서울,강남구,44.16899091431903
117565,202004,화장품,바디/헤어용품,50,all,서울,송파구,66.88234333756182
117567,202004,화장품,뷰티소품,50,F,서울,강동구,69.05554815505529
117571,202004,화장품,뷰티소품,50,F,서울,서초구,48.00633952477578
117574,202004,화장품,뷰티소품,50,M,서울,강동구,130.84628670120895
117581,202004,화장품,뷰티소품,50,all,서울,강동구,83.93632794468576
117582,202004,화장품,뷰티소품,50,all,서울,서초구,52.06858552556992
117588,202004,화장품,화장품,50,F,서울,서초구,30.483477966812305
117592,202004,화장품,화장품,50,all,서울,강동구,66.45270302766029
117606,202004,건강/의료용품,건강관리용품,60,M,서울,서초구,90.26674258683369
117612,202004,건강/의료용품,건강관리용품,60,all,서울,서초구,97.77398801487482
117617,202004,식품,가공식품,60,F,서울,송파구,108.31271516879316
117620,202004,식품,가공식품,60,M,서울,강동구,75.73868840727178
117624,202004,식품,가공식품,60,M,서울,송파구,96.87395958610344
117627,202004,식품,가공식품,60,all,서울,강동구,77.99232916942434
117633,202004,식품,기호식품,60,F,서울,강남구,59.449769734220645
117650,202004,식품,기호식품,60,all,서울,강남구,61.45975654386182
117656,202004,식품,기호식품,60,all,서울,서초구,73.83180534250171
117657,202004,식품,기호식품,60,all,서울,송파구,47.49686417963237
117660,202004,식품,담배,60,F,서울,강남구,138.2431329888496
117671,202004,식품,담배,60,all,서울,강남구,134.24646431900152
117680,202004,식품,빙과류,60,F,서울,서초구,91.69095050707205
117681,202004,식품,빙과류,60,F,서울,송파구,82.49090497628252
117682,202004,식품,빙과류,60,M,서울,강동구,35.0196166349064
117697,202004,식품,빵류,60,F,서울,송파구,61.12537439277579
117708,202004,식품,빵류,60,all,서울,강남구,90.16445490218435
117718,202004,식품,신선식품,60,F,서울,송파구,89.790438500227
117722,202004,식품,신선식품,60,M,서울,강동구,81.66447455772925
